t,exact_real,exact_imag,sdp_real,sdp_imag,sdp_optimized_real,sdp_optimized_imag,positive_real,positive_imag
2.459999999999999964e+00,-6.308093278549407878e-02,0.000000000000000000e+00,-6.299569067930457789e-02,-6.316368459202940469e-14,-6.299569067930457789e-02,-6.316368459202940469e-14,-6.299569067930457789e-02,-6.316368459202940469e-14
2.479999999999999982e+00,-5.768202837782395592e-02,0.000000000000000000e+00,-5.751451662351127203e-02,-7.771173074515909211e-14,-5.751451662351127203e-02,-7.771173074515909211e-14,-5.751451662351127203e-02,-7.771173074515909211e-14
2.500000000000000000e+00,-5.014009983211592525e-02,0.000000000000000000e+00,-4.984398582918282694e-02,-8.895169073892934288e-14,-4.984398582918282694e-02,-8.895169073892934288e-14,-4.984398582918282694e-02,-8.895169073892934288e-14
2.520000000000000018e+00,-4.080183371138598053e-02,0.000000000000000000e+00,-4.033143126805435741e-02,-9.646031672892835900e-14,-4.033143126805435741e-02,-9.646031672892835900e-14,-4.033143126805435741e-02,-9.646031672892835900e-14
2.540000000000000036e+00,-3.007580843597058504e-02,0.000000000000000000e+00,-2.939021225297618403e-02,-1.000084679581669138e-13,-2.939021225297618403e-02,-1.000084679581669138e-13,-2.939021225297618403e-02,-1.000084679581669138e-13
2.560000000000000053e+00,-1.841517801886221814e-02,0.000000000000000000e+00,-1.748215504256383362e-02,-9.951098861277057466e-14,-1.748215504256383362e-02,-9.951098861277057466e-14,-1.748215504256383362e-02,-9.951098861277057466e-14
2.580000000000000071e+00,-6.299032193000772897e-03,0.000000000000000000e+00,-5.098430057891649089e-03,-9.504086129628528327e-14,-5.098430057891649089e-03,-9.504086129628528327e-14,-5.098430057891649089e-03,-9.504086129628528327e-14
2.600000000000000089e+00,5.786819456506141386e-03,0.000000000000000000e+00,7.260357220348931211e-03,-8.684164501644335697e-14,7.260357220348931211e-03,-8.684164501644335697e-14,7.260357220348931211e-03,-8.684164501644335697e-14
2.620000000000000107e+00,1.736888630169058229e-02,0.000000000000000000e+00,1.910406822784784311e-02,-7.530098774929031441e-14,1.910406822784784311e-02,-7.530098774929031441e-14,1.910406822784784311e-02,-7.530098774929031441e-14
2.640000000000000124e+00,2.800412880753681139e-02,0.000000000000000000e+00,2.997214751035893673e-02,-6.091354373294446464e-14,2.997214751035893673e-02,-6.091354373294446464e-14,2.997214751035893673e-02,-6.091354373294446464e-14
2.660000000000000142e+00,3.729650519251191676e-02,0.000000000000000000e+00,3.945121932717231966e-02,-4.431590565603882282e-14,3.945121932717231966e-02,-4.431590565603882282e-14,3.945121932717231966e-02,-4.431590565603882282e-14
2.680000000000000160e+00,4.491132948814569037e-02,0.000000000000000000e+00,4.719050349951674911e-02,-2.619836953746215069e-14,4.719050349951674911e-02,-2.619836953746215069e-14,4.719050349951674911e-02,-2.619836953746215069e-14
2.700000000000000178e+00,5.058693500685471772e-02,0.000000000000000000e+00,5.291448647362956975e-02,-7.294392067978404510e-15,5.291448647362956975e-02,-7.294392067978404510e-15,5.291448647362956975e-02,-7.294392067978404510e-15
2.720000000000000195e+00,5.414325167089336505e-02,0.000000000000000000e+00,5.643240099286335465e-02,1.162186952934468194e-14,5.643240099286335465e-02,1.162186952934468194e-14,5.643240099286335465e-02,1.162186952934468194e-14
2.740000000000000213e+00,5.548703268412943229e-02,0.000000000000000000e+00,5.764420056660615743e-02,2.980262077584678120e-14,5.764420056660615743e-02,2.980262077584678120e-14,5.764420056660615743e-02,2.980262077584678120e-14
2.760000000000000231e+00,5.461360053506722489e-02,0.000000000000000000e+00,5.654285764794517860e-02,4.652862887493411109e-14,5.654285764794517860e-02,4.652862887493411109e-14,5.654285764794517860e-02,4.652862887493411109e-14
2.780000000000000249e+00,5.160511901464365919e-02,0.000000000000000000e+00,5.321296135218180762e-02,6.116281288741870025e-14,5.321296135218180762e-02,6.116281288741870025e-14,5.321296135218180762e-02,6.116281288741870025e-14
2.800000000000000266e+00,4.662553154824766732e-02,0.000000000000000000e+00,4.782573586119520659e-02,7.315751497412398664e-14,4.782573586119520659e-02,7.315751497412398664e-14,4.782573586119520659e-02,7.315751497412398664e-14
2.819999999999999840e+00,3.991243163213390593e-02,0.000000000000000000e+00,4.063073871962275679e-02,8.206894093229962162e-14,4.063073871962275679e-02,8.206894093229962162e-14,4.063073871962275679e-02,8.206894093229962162e-14
2.839999999999999858e+00,3.176624389291384659e-02,0.000000000000000000e+00,3.194462376942846377e-02,8.760151176584670208e-14,3.194462376942846377e-02,8.760151176584670208e-14,3.194462376942846377e-02,8.760151176584670208e-14
2.859999999999999876e+00,2.253719019554718470e-02,0.000000000000000000e+00,2.213746179682870435e-02,8.957246027229595521e-14,2.213746179682870435e-02,8.957246027229595521e-14,2.213746179682870435e-02,8.957246027229595521e-14
2.879999999999999893e+00,1.261059097153448445e-02,0.000000000000000000e+00,1.161719913636868537e-02,8.795555738077505251e-14,1.161719913636868537e-02,8.795555738077505251e-14,1.161719913636868537e-02,8.795555738077505251e-14
2.899999999999999911e+00,2.391105020436243983e-03,0.000000000000000000e+00,8.128974391580781004e-04,8.288540831872355432e-14,8.128974391580781004e-04,8.288540831872355432e-14,8.128974391580781004e-04,8.288540831872355432e-14
2.919999999999999929e+00,-7.713460136055918376e-03,0.000000000000000000e+00,-9.842565490032251924e-03,7.460569244109892384e-14,-9.842565490032251924e-03,7.460569244109892384e-14,-9.842565490032251924e-03,7.460569244109892384e-14
2.939999999999999947e+00,-1.730813133054882880e-02,0.000000000000000000e+00,-1.992964444437305555e-02,6.349882335713930443e-14,-1.992964444437305555e-02,6.349882335713930443e-14,-1.992964444437305555e-02,6.349882335713930443e-14
2.959999999999999964e+00,-2.602593085993368249e-02,0.000000000000000000e+00,-2.905845354830104491e-02,5.003734502973647052e-14,-2.905845354830104491e-02,5.003734502973647052e-14,-2.905845354830104491e-02,5.003734502973647052e-14
2.979999999999999982e+00,-3.354164414587484239e-02,0.000000000000000000e+00,-3.688364312601378342e-02,3.479529435198966876e-14,-3.688364312601378342e-02,3.479529435198966876e-14,-3.688364312601378342e-02,3.479529435198966876e-14
3.000000000000000000e+00,-3.958368753887434727e-02,0.000000000000000000e+00,-4.311726649635271719e-02,1.840491685958540377e-14,-4.311726649635271719e-02,1.840491685958540377e-14,-4.311726649635271719e-02,1.840491685958540377e-14
3.020000000000000018e+00,-4.394365319524216884e-02,0.000000000000000000e+00,-4.753916495340068660e-02,1.525852543682668621e-15,-4.753916495340068660e-02,1.525852543682668621e-15,-4.753916495340068660e-02,1.525852543682668621e-15
3.040000000000000036e+00,-4.648320600503745570e-02,0.000000000000000000e+00,-5.000450467798912835e-02,-1.515358874833867117e-14,-5.000450467798912835e-02,-1.515358874833867117e-14,-5.000450467798912835e-02,-1.515358874833867117e-14
3.060000000000000053e+00,-4.713811626431679142e-02,0.000000000000000000e+00,-5.044821741223435435e-02,-3.098599949454873124e-14,-5.044821741223435435e-02,-3.098599949454873124e-14,-5.044821741223435435e-02,-3.098599949454873124e-14
3.080000000000000071e+00,-4.591932678635122361e-02,0.000000000000000000e+00,-4.888622257909771424e-02,-4.535799600454100816e-14,-4.888622257909771424e-02,-4.535799600454100816e-14,-4.888622257909771424e-02,-4.535799600454100816e-14
3.100000000000000089e+00,-4.291106989235941166e-02,0.000000000000000000e+00,-4.541343707846347277e-02,-5.771670731899531814e-14,-4.541343707846347277e-02,-5.771670731899531814e-14,-4.541343707846347277e-02,-5.771670731899531814e-14
3.120000000000000107e+00,-3.826616368694773368e-02,0.000000000000000000e+00,-4.019870515382579362e-02,-6.760691269754794797e-14,-4.019870515382579362e-02,-6.760691269754794797e-14,-4.019870515382579362e-02,-6.760691269754794797e-14
3.140000000000000124e+00,-3.219872386972652545e-02,0.000000000000000000e+00,-3.347689958926674397e-02,-7.468126569668231564e-14,-3.347689958926674397e-02,-7.468126569668231564e-14,-3.347689958926674397e-02,-7.468126569668231564e-14
3.160000000000000142e+00,-2.497462307683072369e-02,0.000000000000000000e+00,-2.553855252093557154e-02,-7.868786105463108254e-14,-2.553855252093557154e-02,-7.868786105463108254e-14,-2.553855252093557154e-02,-7.868786105463108254e-14
3.180000000000000160e+00,-1.690011089668945130e-02,0.000000000000000000e+00,-1.671746532492751625e-02,-7.955067010623283590e-14,-1.671746532492751625e-02,-7.955067010623283590e-14,-1.671746532492751625e-02,-7.955067010623283590e-14
3.200000000000000178e+00,-8.309071398720356549e-03,0.000000000000000000e+00,-7.376819055229587134e-03,-7.723841783697741485e-14,-7.376819055229587134e-03,-7.723841783697741485e-14,-7.376819055229587134e-03,-7.723841783697741485e-14
3.220000000000000195e+00,4.505608909336892057e-04,0.000000000000000000e+00,2.105642762007051659e-03,-7.190824525289413993e-14,2.105642762007051659e-03,-7.190824525289413993e-14,2.105642762007051659e-03,-7.190824525289413993e-14
3.240000000000000213e+00,9.030682486862656039e-03,0.000000000000000000e+00,1.135276013994318371e-02,-6.382738143105956400e-14,1.135276013994318371e-02,-6.382738143105956400e-14,1.135276013994318371e-02,-6.382738143105956400e-14
3.260000000000000231e+00,1.709665416042283753e-02,0.000000000000000000e+00,2.000282956058902287e-02,-5.334871932985761038e-14,2.000282956058902287e-02,-5.334871932985761038e-14,2.000282956058902287e-02,-5.334871932985761038e-14
3.280000000000000249e+00,2.434015960096145084e-02,0.000000000000000000e+00,2.772362259535408879e-02,-4.092369027561898418e-14,2.772362259535408879e-02,-4.092369027561898418e-14,2.772362259535408879e-02,-4.092369027561898418e-14
3.300000000000000266e+00,3.049080276215684199e-02,0.000000000000000000e+00,3.422501216260994544e-02,-2.707548505286803655e-14,3.422501216260994544e-02,-2.707548505286803655e-14,3.422501216260994544e-02,-2.707548505286803655e-14
3.320000000000000284e+00,3.532601480239392494e-02,0.000000000000000000e+00,3.926973199101443934e-02,-1.236183053077902919e-14,3.926973199101443934e-02,-1.236183053077902919e-14,3.926973199101443934e-02,-1.236183053077902919e-14
3.339999999999999858e+00,3.867891480879593474e-02,0.000000000000000000e+00,4.268187609731937532e-02,2.608080033265594206e-15,4.268187609731937532e-02,2.608080033265594206e-15,4.268187609731937532e-02,2.608080033265594206e-15
3.359999999999999876e+00,4.044385428458024956e-02,0.000000000000000000e+00,4.435284046571762867e-02,1.724713024375862070e-14,4.435284046571762867e-02,1.724713024375862070e-14,4.435284046571762867e-02,1.724713024375862070e-14
3.379999999999999893e+00,4.057947014655204077e-02,0.000000000000000000e+00,4.424451465429983521e-02,3.098262822103814198e-14,4.424451465429983521e-02,3.098262822103814198e-14,4.424451465429983521e-02,3.098262822103814198e-14
3.399999999999999911e+00,3.910917090497512127e-02,0.000000000000000000e+00,4.238964243958229933e-02,4.328476981423951907e-14,4.238964243958229933e-02,4.328476981423951907e-14,4.238964243958229933e-02,4.328476981423951907e-14
3.419999999999999929e+00,3.611908182795833117e-02,0.000000000000000000e+00,3.888938336862150791e-02,5.368882354316910980e-14,3.888938336862150791e-02,5.368882354316910980e-14,3.888938336862150791e-02,5.368882354316910980e-14
3.439999999999999947e+00,3.175357329271762119e-02,0.000000000000000000e+00,3.390821676426022946e-02,6.182153763374287163e-14,3.390821676426022946e-02,6.182153763374287163e-14,3.390821676426022946e-02,6.182153763374287163e-14
3.459999999999999964e+00,2.620858843327387652e-02,0.000000000000000000e+00,2.766643205954594231e-02,6.738382635457035057e-14,2.766643205954594231e-02,6.738382635457035057e-14,2.766643205954594231e-02,6.738382635457035057e-14
3.479999999999999982e+00,1.972306815810375910e-02,0.000000000000000000e+00,2.043054041650623279e-02,7.021112323091314702e-14,2.043054041650623279e-02,7.021112323091314702e-14,2.043054041650623279e-02,7.021112323091314702e-14
3.500000000000000000e+00,1.256884062275014612e-02,0.000000000000000000e+00,1.250201901139149502e-02,7.021902709354800564e-14,1.250201901139149502e-02,7.021902709354800564e-14,1.250201901139149502e-02,7.021902709354800564e-14
3.520000000000000018e+00,5.039395842189572754e-03,0.000000000000000000e+00,4.204858372924558108e-03,6.745790331546580667e-14,4.204858372924558108e-03,6.745790331546580667e-14,4.204858372924558108e-03,6.745790331546580667e-14
3.540000000000000036e+00,-2.561997507470513847e-03,0.000000000000000000e+00,-4.127577298869445147e-03,6.208712075958754375e-14,-4.127577298869445147e-03,6.208712075958754375e-14,-4.127577298869445147e-03,6.208712075958754375e-14
3.560000000000000053e+00,-9.934358045718121033e-03,0.000000000000000000e+00,-1.216584807088495063e-02,5.434444053597149314e-14,-1.216584807088495063e-02,5.434444053597149314e-14,-1.216584807088495063e-02,5.434444053597149314e-14
3.580000000000000071e+00,-1.679076610853524887e-02,0.000000000000000000e+00,-1.959736798995984422e-02,4.458661296854027128e-14,-1.959736798995984422e-02,4.458661296854027128e-14,-1.959736798995984422e-02,4.458661296854027128e-14
3.600000000000000089e+00,-2.286939152401363043e-02,0.000000000000000000e+00,-2.613846305522683766e-02,3.321243531243175191e-14,-2.613846305522683766e-02,3.321243531243175191e-14,-2.613846305522683766e-02,3.321243531243175191e-14
3.620000000000000107e+00,-2.794335620295684136e-02,0.000000000000000000e+00,-3.154509635262741502e-02,2.071628227273894817e-14,-3.154509635262741502e-02,2.071628227273894817e-14,-3.154509635262741502e-02,2.071628227273894817e-14
3.640000000000000124e+00,-3.182906526100771211e-02,0.000000000000000000e+00,-3.562185914376040513e-02,7.586681235372221874e-15,-3.562185914376040513e-02,7.586681235372221874e-15,-3.562185914376040513e-02,7.586681235372221874e-15
3.660000000000000142e+00,-3.439270605247428392e-02,0.000000000000000000e+00,-3.822890142544498743e-02,-5.634185836769536605e-15,-3.822890142544498743e-02,-5.634185836769536605e-15,-3.822890142544498743e-02,-5.634185836769536605e-15
3.680000000000000160e+00,-3.555469080438615481e-02,0.000000000000000000e+00,-3.928656185764458492e-02,-1.842809848630984130e-14,-3.928656185764458492e-02,-1.842809848630984130e-14,-3.928656185764458492e-02,-1.842809848630984130e-14
3.700000000000000178e+00,-3.529190236047472645e-02,0.000000000000000000e+00,-3.877755141001593131e-02,-3.029622446988571679e-14,-3.877755141001593131e-02,-3.029622446988571679e-14,-3.877755141001593131e-02,-3.029622446988571679e-14
3.720000000000000195e+00,-3.363769050442706049e-02,0.000000000000000000e+00,-3.674664375506277864e-02,-4.078692237380059862e-14,-3.674664375506277864e-02,-4.078692237380059862e-14,-3.674664375506277864e-02,-4.078692237380059862e-14
3.740000000000000213e+00,-3.067965494751504971e-02,0.000000000000000000e+00,-3.329792438744705318e-02,-4.950655232294282762e-14,-3.329792438744705318e-02,-4.950655232294282762e-14,-3.329792438744705318e-02,-4.950655232294282762e-14
3.760000000000000231e+00,-2.655533688343376941e-02,0.000000000000000000e+00,-2.858974577526314856e-02,-5.614667255753905574e-14,-2.858974577526314856e-02,-5.614667255753905574e-14,-2.858974577526314856e-02,-5.614667255753905574e-14
3.780000000000000249e+00,-2.144602074040867848e-02,0.000000000000000000e+00,-2.282762385547195197e-02,-6.046307279455948909e-14,-2.282762385547195197e-02,-6.046307279455948909e-14,-2.282762385547195197e-02,-6.046307279455948909e-14
3.800000000000000266e+00,-1.556891839151579478e-02,0.000000000000000000e+00,-1.625538852447362681e-02,-6.232861468570994056e-14,-1.625538852447362681e-02,-6.232861468570994056e-14,-1.625538852447362681e-02,-6.232861468570994056e-14
3.820000000000000284e+00,-9.168067011631792981e-03,0.000000000000000000e+00,-9.144964571170272755e-03,-6.171727836964297772e-14,-9.144964571170272755e-03,-6.171727836964297772e-14,-9.144964571170272755e-03,-6.171727836964297772e-14
3.839999999999999858e+00,-2.504316880259829792e-03,0.000000000000000000e+00,-1.785207457706493393e-03,-5.867733688267767989e-14,-1.785207457706493393e-03,-5.867733688267767989e-14,-1.785207457706493393e-03,-5.867733688267767989e-14
3.859999999999999876e+00,4.155184821287305659e-03,0.000000000000000000e+00,5.529751164008922179e-03,-5.337439925984921145e-14,5.529751164008922179e-03,-5.337439925984921145e-14,5.529751164008922179e-03,-5.337439925984921145e-14
3.879999999999999893e+00,1.054759470730406122e-02,0.000000000000000000e+00,1.251218122646866396e-02,-4.604771984081702991e-14,1.251218122646866396e-02,-4.604771984081702991e-14,1.251218122646866396e-02,-4.604771984081702991e-14
3.899999999999999911e+00,1.642464197145883029e-02,0.000000000000000000e+00,1.889199483378459568e-02,-3.702669473943297910e-14,1.889199483378459568e-02,-3.702669473943297910e-14,1.889199483378459568e-02,-3.702669473943297910e-14
3.919999999999999929e+00,2.156216814758179362e-02,0.000000000000000000e+00,2.442711371104952164e-02,-2.669031816122463135e-14,2.442711371104952164e-02,-2.669031816122463135e-14,2.442711371104952164e-02,-2.669031816122463135e-14
3.939999999999999947e+00,2.576857524009478623e-02,0.000000000000000000e+00,2.891256887093428610e-02,-1.545635688119322226e-14,2.891256887093428610e-02,-1.545635688119322226e-14,2.891256887093428610e-02,-1.545635688119322226e-14
3.959999999999999964e+00,2.889186775211921923e-02,0.000000000000000000e+00,3.218799404568178923e-02,-3.791705312668501372e-15,3.218799404568178923e-02,-3.791705312668501372e-15,3.218799404568178923e-02,-3.791705312668501372e-15
3.979999999999999982e+00,3.082503383161695060e-02,0.000000000000000000e+00,3.414324306441201412e-02,7.841765432106890155e-15,3.414324306441201412e-02,7.841765432106890155e-15,3.414324306441201412e-02,7.841765432106890155e-15
4.000000000000000000e+00,3.150957950939625024e-02,0.000000000000000000e+00,3.472193952684848178e-02,1.898020040088806507e-14,3.472193952684848178e-02,1.898020040088806507e-14,3.472193952684848178e-02,1.898020040088806507e-14
4.020000000000000462e+00,3.093710500549020845e-02,0.000000000000000000e+00,3.392285160619439022e-02,2.920128079728561889e-14,3.392285160619439022e-02,2.920128079728561889e-14,3.392285160619439022e-02,2.920128079728561889e-14
4.040000000000000036e+00,2.914889031788342813e-02,0.000000000000000000e+00,3.179907217955853238e-02,3.810990930642914239e-14,3.179907217955853238e-02,3.810990930642914239e-14,3.179907217955853238e-02,3.810990930642914239e-14
4.060000000000000497e+00,2.623353568288040380e-02,0.000000000000000000e+00,2.845507124827119372e-02,4.537575599001671152e-14,2.845507124827119372e-02,4.537575599001671152e-14,2.845507124827119372e-02,4.537575599001671152e-14
4.080000000000000071e+00,2.232277795167047357e-02,0.000000000000000000e+00,2.404177036560530695e-02,5.074359350748753326e-14,2.404177036560530695e-02,5.074359350748753326e-14,2.404177036560530695e-02,5.074359350748753326e-14
4.099999999999999645e+00,1.758567356219007186e-02,0.000000000000000000e+00,1.874986434042815939e-02,5.402383196251054444e-14,1.874986434042815939e-02,5.402383196251054444e-14,1.874986434042815939e-02,5.402383196251054444e-14
4.120000000000000107e+00,1.222139996642439795e-02,0.000000000000000000e+00,1.280168097086265347e-02,5.513425983218788906e-14,1.280168097086265347e-02,5.513425983218788906e-14,1.280168097086265347e-02,5.513425983218788906e-14
4.139999999999999680e+00,6.450977834387769047e-03,0.000000000000000000e+00,6.441922562267428029e-03,5.404697249588579993e-14,6.441922562267428029e-03,5.404697249588579993e-14,6.441922562267428029e-03,5.404697249588579993e-14
4.160000000000000142e+00,5.082542802785620538e-04,0.000000000000000000e+00,-7.232839129150065501e-05,5.084956420367511552e-14,-7.232839129150065501e-05,5.084956420367511552e-14,-7.232839129150065501e-05,5.084956420367511552e-14
4.179999999999999716e+00,-5.369488559388268731e-03,0.000000000000000000e+00,-6.481934027646528255e-03,4.569988635269673070e-14,-6.481934027646528255e-03,4.569988635269673070e-14,-6.481934027646528255e-03,4.569988635269673070e-14
4.200000000000000178e+00,-1.095092576711601332e-02,0.000000000000000000e+00,-1.253594447598088517e-02,3.882961295853344184e-14,-1.253594447598088517e-02,3.882961295853344184e-14,-1.253594447598088517e-02,3.882961295853344184e-14
4.219999999999999751e+00,-1.601971413026514329e-02,0.000000000000000000e+00,-1.800135749312229902e-02,3.053936629860695266e-14,-1.800135749312229902e-02,3.053936629860695266e-14,-1.800135749312229902e-02,3.053936629860695266e-14
4.240000000000000213e+00,-2.038279989186750699e-02,0.000000000000000000e+00,-2.267201750651640785e-02,2.117374159898977023e-14,-2.267201750651640785e-02,2.117374159898977023e-14,-2.267201750651640785e-02,2.117374159898977023e-14
4.259999999999999787e+00,-2.387769376007146949e-02,0.000000000000000000e+00,-2.637631702888372856e-02,1.112439549856404744e-14,-2.637631702888372856e-02,1.112439549856404744e-14,-2.637631702888372856e-02,1.112439549856404744e-14
4.280000000000000249e+00,-2.637844204837964945e-02,0.000000000000000000e+00,-2.898341589179309272e-02,7.901134141495162495e-16,-2.898341589179309272e-02,7.901134141495162495e-16,-2.898341589179309272e-02,7.901134141495162495e-16
4.299999999999999822e+00,-2.780007768589380646e-02,0.000000000000000000e+00,-3.040775660855167192e-02,-9.407537833324196171e-15,-3.040775660855167192e-02,-9.407537833324196171e-15,-3.040775660855167192e-02,-9.407537833324196171e-15
4.320000000000000284e+00,-2.810139741215314166e-02,0.000000000000000000e+00,-3.061172478182755743e-02,-1.907633547634844126e-14,-3.061172478182755743e-02,-1.907633547634844126e-14,-3.061172478182755743e-02,-1.907633547634844126e-14
4.339999999999999858e+00,-2.728597920457717305e-02,0.000000000000000000e+00,-2.960637891575704228e-02,-2.784249063499962926e-14,-2.960637891575704228e-02,-2.784249063499962926e-14,-2.960637891575704228e-02,-2.784249063499962926e-14
4.360000000000000320e+00,-2.540142416095557409e-02,0.000000000000000000e+00,-2.745025122861020558e-02,-3.537667595582801950e-14,-2.745025122861020558e-02,-3.537667595582801950e-14,-2.745025122861020558e-02,-3.537667595582801950e-14
4.379999999999999893e+00,-2.253687689888202866e-02,0.000000000000000000e+00,-2.424629702039321835e-02,-4.139395261308215605e-14,-2.424629702039321835e-02,-4.139395261308215605e-14,-2.424629702039321835e-02,-4.139395261308215605e-14
4.400000000000000355e+00,-1.881894531273388405e-02,0.000000000000000000e+00,-2.013714185869346432e-02,-4.569204570179522635e-14,-2.013714185869346432e-02,-4.569204570179522635e-14,-2.013714185869346432e-02,-4.569204570179522635e-14
4.419999999999999929e+00,-1.440620167669578316e-02,0.000000000000000000e+00,-1.529884054834503883e-02,-4.811881080503623996e-14,-1.529884054834503883e-02,-4.811881080503623996e-14,-1.529884054834503883e-02,-4.811881080503623996e-14
4.440000000000000391e+00,-9.482500283236952598e-03,0.000000000000000000e+00,-9.933417108074722723e-03,-4.861283333087273271e-14,-9.933417108074722723e-03,-4.861283333087273271e-14,-9.933417108074722723e-03,-4.861283333087273271e-14
4.459999999999999964e+00,-4.249390085111334238e-03,0.000000000000000000e+00,-4.260498762482200358e-03,-4.718278764143751016e-14,-4.260498762482200358e-03,-4.718278764143751016e-14,-4.260498762482200358e-03,-4.718278764143751016e-14
4.480000000000000426e+00,1.082067396458644267e-03,0.000000000000000000e+00,1.491612273607077982e-03,-4.391882588415045649e-14,1.491612273607077982e-03,-4.391882588415045649e-14,1.491612273607077982e-03,-4.391882588415045649e-14
4.500000000000000000e+00,6.299745416983253306e-03,0.000000000000000000e+00,7.095068696356114646e-03,-3.898121963862056908e-14,7.095068696356114646e-03,-3.898121963862056908e-14,7.095068696356114646e-03,-3.898121963862056908e-14
4.520000000000000462e+00,1.119882907309429493e-02,0.000000000000000000e+00,1.233144689543338134e-02,-3.257627109213078836e-14,1.233144689543338134e-02,-3.257627109213078836e-14,1.233144689543338134e-02,-3.257627109213078836e-14
4.540000000000000036e+00,1.558979372728938606e-02,0.000000000000000000e+00,1.700020385677597848e-02,-2.499686735327396045e-14,1.700020385677597848e-02,-2.499686735327396045e-14,1.700020385677597848e-02,-2.499686735327396045e-14
4.560000000000000497e+00,1.930567638603781361e-02,0.000000000000000000e+00,2.092629709385608258e-02,-1.654523420558286574e-14,2.092629709385608258e-02,-1.654523420558286574e-14,2.092629709385608258e-02,-1.654523420558286574e-14
4.580000000000000071e+00,2.220836340624851926e-02,0.000000000000000000e+00,2.396668058608365445e-02,-7.580825676497985086e-15,2.396668058608365445e-02,-7.580825676497985086e-15,2.396668058608365445e-02,-7.580825676497985086e-15
4.600000000000000533e+00,2.419366012067415694e-02,0.000000000000000000e+00,2.601543848034958833e-02,1.544104882850248615e-15,2.601543848034958833e-02,1.544104882850248615e-15,2.601543848034958833e-02,1.544104882850248615e-15
4.620000000000000107e+00,2.519495883517655979e-02,0.000000000000000000e+00,2.700737570683078848e-02,1.046424395690998755e-14,2.700737570683078848e-02,1.046424395690998755e-14,2.700737570683078848e-02,1.046424395690998755e-14
4.639999999999999680e+00,2.518537905779946393e-02,0.000000000000000000e+00,2.691994827733323881e-02,1.883302475115657740e-14,2.691994827733323881e-02,1.883302475115657740e-14,2.691994827733323881e-02,1.883302475115657740e-14
4.660000000000000142e+00,2.417831543968881197e-02,0.000000000000000000e+00,2.577348327040417802e-02,2.632492790919479031e-14,2.577348327040417802e-02,2.632492790919479031e-14,2.577348327040417802e-02,2.632492790919479031e-14
4.679999999999999716e+00,2.222639227418129332e-02,0.000000000000000000e+00,2.362970665738603135e-02,3.266704420595882497e-14,2.362970665738603135e-02,3.266704420595882497e-14,2.362970665738603135e-02,3.266704420595882497e-14
4.700000000000000178e+00,1.941888600851230523e-02,0.000000000000000000e+00,2.058866348910868768e-02,3.761470031323442868e-14,2.058866348910868768e-02,3.761470031323442868e-14,2.058866348910868768e-02,3.761470031323442868e-14
4.719999999999999751e+00,1.587773662927094084e-02,0.000000000000000000e+00,1.678417695828264208e-02,4.101158251649779132e-14,1.678417695828264208e-02,4.101158251649779132e-14,1.678417695828264208e-02,4.101158251649779132e-14
4.740000000000000213e+00,1.175232270029808422e-02,0.000000000000000000e+00,1.237804810476963828e-02,4.273379430688077906e-14,1.237804810476963828e-02,4.273379430688077906e-14,1.237804810476963828e-02,4.273379430688077906e-14
4.759999999999999787e+00,7.213221215749081490e-03,0.000000000000000000e+00,7.553244369528818759e-03,4.274847547866608435e-14,7.553244369528818759e-03,4.274847547866608435e-14,7.553244369528818759e-03,4.274847547866608435e-14
4.780000000000000249e+00,2.445210557161808622e-03,0.000000000000000000e+00,2.506361137447639127e-03,4.107879001402808340e-14,2.506361137447639127e-03,4.107879001402808340e-14,2.506361137447639127e-03,4.107879001402808340e-14
4.799999999999999822e+00,-2.360198629088501761e-03,0.000000000000000000e+00,-2.560335410973071067e-03,3.781838590690122690e-14,-2.560335410973071067e-03,3.781838590690122690e-14,-2.560335410973071067e-03,3.781838590690122690e-14
4.820000000000000284e+00,-7.012404798028179856e-03,0.000000000000000000e+00,-7.446964161965583667e-03,3.312031293054211847e-14,-7.446964161965583667e-03,3.312031293054211847e-14,-7.446964161965583667e-03,3.312031293054211847e-14
4.839999999999999858e+00,-1.132922621612890944e-02,0.000000000000000000e+00,-1.196386479589181019e-02,2.718689726445641939e-14,-1.196386479589181019e-02,2.718689726445641939e-14,-1.196386479589181019e-02,2.718689726445641939e-14
4.860000000000000320e+00,-1.514398698099446439e-02,0.000000000000000000e+00,-1.593890819922298002e-02,2.028122980497121767e-14,-1.593890819922298002e-02,2.028122980497121767e-14,-1.593890819922298002e-02,2.028122980497121767e-14
4.879999999999999893e+00,-1.831190461899618455e-02,0.000000000000000000e+00,-1.922400185450450980e-02,1.268052769873409657e-14,-1.922400185450450980e-02,1.268052769873409657e-14,-1.922400185450450980e-02,1.268052769873409657e-14
4.900000000000000355e+00,-2.071553633353277746e-02,0.000000000000000000e+00,-2.170054659260380742e-02,4.703850900403863592e-15,-2.170054659260380742e-02,4.703850900403863592e-15,-2.170054659260380742e-02,4.703850900403863592e-15
4.919999999999999929e+00,-2.226908094774881705e-02,0.000000000000000000e+00,-2.328364621151977898e-02,-3.333242220156467502e-15,-2.328364621151977898e-02,-3.333242220156467502e-15,-2.328364621151977898e-02,-3.333242220156467502e-15
4.940000000000000391e+00,-2.292138104529929665e-02,0.000000000000000000e+00,-2.392492369657763310e-02,-1.111300676991840426e-14,-2.392492369657763310e-02,-1.111300676991840426e-14,-2.392492369657763310e-02,-1.111300676991840426e-14
