t,exact_real,exact_imag,sdp_real,sdp_imag,sdp_optimized_real,sdp_optimized_imag,positive_real,positive_imag
2.200000000000000011e-01,9.919528321857696840e-01,-1.095570484972477887e-01,9.919602572737409307e-01,-1.095578685672118635e-01,9.919541890933265549e-01,-1.095571775168225903e-01,9.919541890933265549e-01,-1.095571775168225903e-01
2.399999999999999911e-01,9.904276101130607968e-01,-1.194251047832099871e-01,9.904347358153128278e-01,-1.194259639956651298e-01,9.904288630853756992e-01,-1.194252340726209005e-01,9.904288630853756992e-01,-1.194252340726209005e-01
2.600000000000000089e-01,9.887713534313657959e-01,-1.292693148672568182e-01,9.887781801225334899e-01,-1.292702073705513099e-01,9.887725068259455297e-01,-1.292694430453429910e-01,9.887725068259455297e-01,-1.292694430453429910e-01
2.800000000000000266e-01,9.869844591575489545e-01,-1.390877203186751954e-01,9.869909873158918545e-01,-1.390886402791200183e-01,9.869855172094246232e-01,-1.390878461085955087e-01,9.869855172094246232e-01,-1.390878461085955087e-01
2.999999999999999889e-01,9.850673555377985613e-01,-1.488783695813132579e-01,9.850735857447346921e-01,-1.488793111849972817e-01,9.850683223611470529e-01,-1.488784918058935758e-01,9.850683223611470529e-01,-1.488784918058935758e-01
3.200000000000000067e-01,9.830205019253680510e-01,-1.586393184923723110e-01,9.830264348649765394e-01,-1.586402759469669743e-01,9.830213815151805923e-01,-1.586394360695829453e-01,9.830213815151805923e-01,-1.586394360695829453e-01
3.400000000000000244e-01,9.808443886494541131e-01,-1.683686307989817055e-01,9.808500251079473875e-01,-1.683695983355349146e-01,9.808451848832500097e-01,-1.683687427375437085e-01,9.808451848832500097e-01,-1.683687427375437085e-01
3.599999999999999867e-01,9.785395368752499712e-01,-1.780643786724031841e-01,9.785448777404137655e-01,-1.780653505471215536e-01,9.785402535148310932e-01,-1.780644840675223162e-01,9.785402535148310932e-01,-1.780644840675223162e-01
3.800000000000000044e-01,9.761064984552175749e-01,-1.877246432197098580e-01,9.761115447158215108e-01,-1.877256137157291838e-01,9.761071391484601456e-01,-1.877247412489366774e-01,9.761071391484601456e-01,-1.877247412489366774e-01
4.000000000000000222e-01,9.735458557716261119e-01,-1.973475149927872707e-01,9.735506085168030843e-01,-1.973484784219304566e-01,9.735464240543085790e-01,-1.973476049120012343e-01,9.735464240543085790e-01,-1.973476049120012343e-01
4.199999999999999845e-01,9.708582215704051332e-01,-2.069310944945040864e-01,9.708626819890004978e-01,-2.069320451990258880e-01,9.708587208680647951e-01,-2.069311756340210806e-01,9.708587208680647951e-01,-2.069311756340210806e-01
4.400000000000000022e-01,9.680442387863628095e-01,-2.164734926819013305e-01,9.680484081662538154e-01,-2.164744250362199696e-01,9.680446724161847483e-01,-2.164735644427021599e-01,9.680446724161847483e-01,-2.164735644427021599e-01
4.600000000000000200e-01,9.651045803598257145e-01,-2.259728314662494963e-01,9.651084600872117392e-01,-2.259737398786637874e-01,9.651049515325538231e-01,-2.259728933163279163e-01,9.651049515325538231e-01,-2.259728933163279163e-01
4.799999999999999822e-01,9.620399490447559820e-01,-2.354272442098245821e-01,9.620435406034179016e-01,-2.354281231242169037e-01,9.620402608666283051e-01,-2.354272956806532646e-01,9.620402608666283051e-01,-2.354272956806532646e-01
5.000000000000000000e-01,9.588510772084060108e-01,-2.448348762192545935e-01,9.588543821789370369e-01,-2.448357201167782882e-01,9.588513326831097361e-01,-2.448349169023670835e-01,9.588513326831097361e-01,-2.448349169023670835e-01
5.200000000000000178e-01,9.555387266225706666e-01,-2.541938852352886857e-01,9.555417466815779859e-01,-2.541946886360405555e-01,9.555389286532135484e-01,-2.541939147789757936e-01,9.555389286532135484e-01,-2.541939147789757936e-01
5.400000000000000355e-01,9.521036882465058193e-01,-2.635024419188441991e-01,9.521064251657844757e-01,-2.635031993835202924e-01,9.521038396376033663e-01,-2.635024600249629145e-01,9.521038396376033663e-01,-2.635024600249629145e-01
5.600000000000000533e-01,9.485467820015774931e-01,-2.727587303331855395e-01,9.485492376472547393e-01,-2.727594364647207836e-01,9.485468854610503708e-01,-2.727587367540784680e-01,9.485468854610503708e-01,-2.727587367540784680e-01
5.799999999999999600e-01,9.448688565377131310e-01,-2.819609484220915174e-01,9.448710328693638028e-01,-2.819615978672820877e-01,9.448689146788951110e-01,-2.819609429576152015e-01,9.448689146788951110e-01,-2.819609429576152015e-01
5.999999999999999778e-01,9.410707889917255820e-01,-2.911073084838694536e-01,9.410726880614633805e-01,-2.911078959349779338e-01,9.410708043353792629e-01,-2.911072909785297202e-01,9.410708043353792629e-01,-2.911072909785297202e-01
6.199999999999999956e-01,9.371534847375888599e-01,-3.001960376410743314e-01,9.371551086891249938e-01,-3.001965578374161114e-01,9.371534597139239420e-01,-3.001960079812662774e-01,9.371534597139239420e-01,-3.001960079812662774e-01
6.400000000000000133e-01,9.331178771287375051e-01,-3.092253783057927752e-01,9.331192281964166835e-01,-3.092258260353050736e-01,9.331178140794335052e-01,-3.092253364171443919e-01,9.331178140794335052e-01,-3.092253364171443919e-01
6.600000000000000311e-01,9.289649272324754792e-01,-3.181935886403559621e-01,9.289660077402821514e-01,-3.181939587411468651e-01,9.289648284127040023e-01,-3.181935344851722913e-01,9.289648284127040023e-01,-3.181935344851722913e-01
6.800000000000000488e-01,9.246956235565712001e-01,-3.270989430133412479e-01,9.246964359171112591e-01,-3.270992303752198738e-01,9.246954911370163233e-01,-3.270988765881482352e-01,9.246954911370163233e-01,-3.270988765881482352e-01
7.000000000000000666e-01,9.203109817681300875e-01,-3.359397324507308880e-01,9.203115284815844843e-01,-3.359399320167174574e-01,9.203108178370048575e-01,-3.359396537839156038e-01,9.203108178370048575e-01,-3.359396537839156038e-01
7.199999999999999734e-01,9.158120444048236664e-01,-3.447142650820902432e-01,9.158123280578789327e-01,-3.447143718499062204e-01,9.158118509698818244e-01,-3.447141742316375268e-01,9.158118509698818244e-01,-3.447141742316375268e-01
7.399999999999999911e-01,9.111998805785744837e-01,-3.534208665816379602e-01,9.111999038433243880e-01,-3.534208756051743228e-01,9.111996595691125300e-01,-3.534207636329587121e-01,9.111996595691125300e-01,-3.534207636329587121e-01
7.600000000000000089e-01,9.064755856717781057e-01,-3.620578806040721798e-01,9.064753513046042155e-01,-3.620577869948382044e-01,9.064753389406312589e-01,-3.620577656679241918e-01,9.064753389406312589e-01,-3.620577656679241918e-01
7.800000000000000266e-01,9.016402810261668899e-01,-3.706236692150290390e-01,9.016397918665914890e-01,-3.706234681435779388e-01,9.016400103516906128e-01,-3.706235424255260313e-01,9.016400103516906128e-01,-3.706235424255260313e-01
8.000000000000000444e-01,8.966951136244034615e-01,-3.791166133160432383e-01,8.966943725939197085e-01,-3.791163000133763727e-01,8.966948207124437742e-01,-3.791164748287512154e-01,8.966948207124437742e-01,-3.791164748287512154e-01
8.200000000000000622e-01,8.916412557645071457e-01,-3.875351130638859942e-01,8.916402658653850288e-01,-3.875346828228344864e-01,8.916409422503569493e-01,-3.875349630540050883e-01,8.916409422503569493e-01,-3.875349630540050883e-01
8.399999999999999689e-01,8.864799047272133858e-01,-3.958775882841569227e-01,8.864786690412823633e-01,-3.958770364607405723e-01,8.864795721775524662e-01,-3.958774269447858374e-01,8.864795721775524662e-01,-3.958774269447858374e-01
8.599999999999999867e-01,8.812122824363685103e-01,-4.041424788790094480e-01,8.812108041237768363e-01,-4.041418008937717188e-01,8.812119323511856672e-01,-4.041423064194906711e-01,8.812119323511856672e-01,-4.041423064194906711e-01
8.800000000000000044e-01,8.758396351124649870e-01,-4.123282452288861144e-01,8.758379174104177212e-01,-4.123274365682065845e-01,8.758392689269630660e-01,-4.123280618732311220e-01,8.758392689269630660e-01,-4.123280618732311220e-01
9.000000000000000222e-01,8.703632329194259665e-01,-4.204333685881506133e-01,8.703612791408992244e-01,-4.204324248055320568e-01,8.703628520059055740e-01,-4.204331745735407355e-01,8.703628520059055740e-01,-4.204331745735407355e-01
9.200000000000000400e-01,8.647843696047456952e-01,-4.284563514744969548e-01,8.647821831371808043e-01,-4.284552681918288308e-01,8.647839752744684860e-01,-4.284561470498601810e-01,8.647839752744684860e-01,-4.284561470498601810e-01
9.400000000000000577e-01,8.591043621331003743e-01,-4.363957180520232071e-01,8.591019464370752701e-01,-4.363944909608202249e-01,8.591039556381298015e-01,-4.363955034766835439e-01,8.591039556381298015e-01,-4.363955034766835439e-01
9.599999999999999645e-01,8.533245503135399312e-01,-4.442500145078576712e-01,8.533219089214214570e-01,-4.442486393704725978e-01,8.533241328485589028e-01,-4.442497900502547226e-01,8.533241328485589028e-01,-4.442497900502547226e-01
9.799999999999999822e-01,8.474462964203779425e-01,-4.520178094222272458e-01,8.474434329349530559e-01,-4.520162820730388997e-01,8.474458691244816100e-01,-4.520175753587062917e-01,8.474458691244816100e-01,-4.520175753587062917e-01
1.000000000000000000e+00,8.414709848078965049e-01,-4.596976941318602905e-01,8.414679029009829447e-01,-4.596960104784352796e-01,8.414705487663591832e-01,-4.596974507455273695e-01,8.414705487663591832e-01,-4.596974507455273695e-01
1.020000000000000018e+00,8.354000215189832934e-01,-4.672882830866180726e-01,8.353967249300224829e-01,-4.672864391108462190e-01,8.353995777650008447e-01,-4.672880306662611782e-01,8.353995777650008447e-01,-4.672880306662611782e-01
1.040000000000000036e+00,8.292348338878253733e-01,-4.747882141992516014e-01,8.292313264224558944e-01,-4.747862059584550543e-01,8.292343834042286144e-01,-4.747879530383247726e-01,8.292343834042286144e-01,-4.747879530383247726e-01
1.060000000000000053e+00,8.229768701367794481e-01,-4.821961491881814887e-01,8.229731556653910873e-01,-4.821939728161974137e-01,8.229764138577204680e-01,-4.821958795838495737e-01,8.229764138577204680e-01,-4.821958795838495737e-01
1.080000000000000071e+00,8.166275989675439995e-01,-4.895107739132038005e-01,8.166236814238158059e-01,-4.895084256214379814e-01,8.166271377801530562e-01,-4.895104961654455633e-01,8.166271377801530562e-01,-4.895104961654455633e-01
1.100000000000000089e+00,8.101885091467593281e-01,-4.967307987040206485e-01,8.101843925261790202e-01,-4.967282747824766087e-01,8.101880438927737682e-01,-4.967305131147909392e-01,8.101880438927737682e-01,-4.967305131147909392e-01
1.120000000000000107e+00,8.036611090861650597e-01,-5.038549586815068704e-01,8.036567974445323337e-01,-5.038522554997848513e-01,8.036606405635267070e-01,-5.038546655539523078e-01,8.036606405635267070e-01,-5.038546655539523078e-01
1.140000000000000124e+00,7.970469264174413482e-01,-5.108820140716157088e-01,7.970424238693540886e-01,-5.108791280798840040e-01,7.970464553818645825e-01,-5.108817137093435434e-01,7.970464553818645825e-01,-5.108817137093435434e-01
1.159999999999999920e+00,7.903475075618681123e-01,-5.178107505118335618e-01,7.903428182791936152e-01,-5.178076782417724289e-01,7.903470347283758635e-01,-5.178104432182336625e-01,7.903470347283758635e-01,-5.178104432182336625e-01
1.179999999999999938e+00,7.835644172949326469e-01,-5.246399793501002051e-01,7.835595455052631886e-01,-5.246367174158171887e-01,7.835639433393617459e-01,-5.246396654277153404e-01,7.835639433393617459e-01,-5.246396654277153404e-01
1.199999999999999956e+00,7.766992383060220551e-01,-5.313685379361053895e-01,7.766941882911158057e-01,-5.313650830350200582e-01,7.766987638664967220e-01,-5.313682176860492490e-01,7.766987638664967220e-01,-5.313682176860492490e-01
1.219999999999999973e+00,7.697535707533341709e-01,-5.379952899048795478e-01,7.697483468475418977e-01,-5.379916388185811416e-01,7.697530964317057522e-01,-5.379949636263013923e-01,7.697530964317057522e-01,-5.379949636263013923e-01
1.239999999999999991e+00,7.627290318141443093e-01,-5.445191254525998392e-01,7.627236384028225347e-01,-5.445152750476749404e-01,7.627285581774007062e-01,-5.445187934421931164e-01,7.627285581774007062e-01,-5.445187934421931164e-01
1.260000000000000009e+00,7.556272552305679513e-01,-5.509389616045322624e-01,7.556216967484781222e-01,-5.509349088333626021e-01,7.556267828122086305e-01,-5.509386241560851882e-01,7.556267828122086305e-01,-5.509386241560851882e-01
1.280000000000000027e+00,7.484498908509569226e-01,-5.572537424750347856e-01,7.484441717806532557e-01,-5.572494843765656292e-01,7.484494201523349544e-01,-5.572533998790223375e-01,7.484494201523349544e-01,-5.572533998790223375e-01
1.300000000000000044e+00,7.411986041670715064e-01,-5.634624395195481084e-01,7.411927290372766208e-01,-5.634579732200268865e-01,7.411981356587036274e-01,-5.634620920627625429e-01,7.411981356587036274e-01,-5.634620920627625429e-01
1.320000000000000062e+00,7.338750758471705993e-01,-5.695640517785053314e-01,7.338690492311388258e-01,-5.695593744921895185e-01,7.338746099700128589e-01,-5.695636997437243387e-01,7.338746099700128589e-01,-5.695636997437243387e-01
1.340000000000000080e+00,7.264810012651635729e-01,-5.755576061130899257e-01,7.264748277790339381e-01,-5.755527151429252752e-01,7.264805384318535619e-01,-5.755572497787799779e-01,7.264805384318535619e-01,-5.755572497787799779e-01
1.360000000000000098e+00,7.190180900259678376e-01,-5.814421574327800490e-01,7.190117743271063899e-01,-5.814370501710478534e-01,7.190176306220339431e-01,-5.814417970728342766e-01,7.190176306220339431e-01,-5.814417970728342766e-01
1.380000000000000115e+00,7.114880654872171029e-01,-5.872167889146128195e-01,7.114816122725503567e-01,-5.872114628435473049e-01,7.114876098722553444e-01,-5.872164247981213059e-01,7.114876098722553444e-01,-5.872164247981213059e-01
1.400000000000000133e+00,7.038926642774715470e-01,-5.928806122141137003e-01,7.038860782818086026e-01,-5.928750649064871148e-01,7.038922127862858868e-01,-5.928802446051639752e-01,7.038922127862858868e-01,-5.928802446051639752e-01
1.419999999999999929e+00,6.962336358110702283e-01,-5.984327676678268260e-01,6.962269218054191189e-01,-5.984269967875053275e-01,6.962331887547835718e-01,-5.984323968253347781e-01,6.962331887547835718e-01,-5.984323968253347781e-01
1.439999999999999947e+00,6.885127417997822796e-01,-6.038724244873988622e-01,6.885059045896554375e-01,-6.038664277898662114e-01,6.885122994669111707e-01,-6.038720506649661868e-01,6.885122994669111707e-01,-6.038720506649661868e-01
1.459999999999999964e+00,6.807317557614006587e-01,-6.091987809451578917e-01,6.807248001851152752e-01,-6.091925562780079462e-01,6.807313184188985566e-01,-6.091984043909569602e-01,6.807313184188985566e-01,-6.091984043909569602e-01
1.479999999999999982e+00,6.728924625254324443e-01,-6.144110645511420277e-01,6.728853934524013924e-01,-6.144046098545413725e-01,6.728920304197001379e-01,-6.144106855078258489e-01,6.728920304197001379e-01,-6.144106855078258489e-01
1.500000000000000000e+00,6.649966577360362230e-01,-6.195085322215313495e-01,6.649894800650547610e-01,-6.195018455286482872e-01,6.649962310938983823e-01,-6.195081509261652908e-01,6.649962310938983823e-01,-6.195081509261652908e-01
1.520000000000000018e+00,6.570461473523572238e-01,-6.244904704384346417e-01,6.570388660098829270e-01,-6.244835498758386505e-01,6.570457263820084215e-01,-6.244900871224524641e-01,6.570457263820084215e-01,-6.244900871224524641e-01
